X,Y,MonUID,RecordType,Name,MonType,GatewayURL,ESRI_OID
-1.1032251958,53.959400004099997,MYO3742,MON,Carriage Shed ( demolished),RAILWAY CARRIAGE SHED,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3742,1882
-1.1394855862,54.003694121199999,MYO375,MON,CHURCH LANE SKELTON,COBBLED ROAD,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO375,1883
-1.0955075734,53.960337158400002,MYO3754,MON,York North Engine Shed,ENGINE SHED,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3754,1884
-1.0945243109,53.959898879400001,MYO3755,MON,Hydraulic Power House (1877),HYDROELECTRIC POWER STATION,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3755,1885
-1.0951099728,53.959638114199997,MYO3756,MON,Coal Manager’s Office (later used as Locomotive Superintendent’s office),RAILWAY OFFICE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3756,1886
-1.0972282727,53.960899252799997,MYO3757,MON,"North Eastern Crescent (housing 1879-81), demolished",HOUSING ESTATE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3757,1887
-1.0980649283,53.961006383300003,MYO3758,MON,"Scarborough Villas (housing, 1879-81?), demolished",HOUSING ESTATE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3758,1888
-1.093413269,53.9606710304,MYO3759,MON,"Water Tower & Pumping Station (1877, to pump water up from river)",HYDRAULIC PUMPING STATION,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3759,1889
-1.1161604853,53.988425112900003,MYO376,BLD,RAWCLIFFE,MANOR?,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO376,1890
-1.0987603578,53.9600665464,MYO3760,MON,"Timber Dock, redeveloped from about 1930 as Central Concrete Depot (demolished)",DOCKYARD RAILWAY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3760,1891
-1.0942852286,53.957570623499997,MYO3761,MON,Timber Dock (demolished),DOCKYARD RAILWAY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3761,1892
-1.1017613284,53.957874135700003,MYO3763,MON,Footbridge linking Carriage and Wagon Works. [demolished save for northern abutment and steps],FOOTBRIDGE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3763,1893
-1.1001470826,53.9573807258,MYO3764,MON,Wagon Works Mess Room (1888),RAILWAY WAGON WORKS,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3764,1894
-1.0980453723,53.957841778499997,MYO3765,MON,"Timber Drying Shed (for wagon-works), demolished",TIMBER SEASONING SHED,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3765,1895
-1.1056023781,53.956698927700003,MYO3766,MON,"Carriage Works (1884, 1886)",CARRIAGE WORKS,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3766,1896
-1.0798931128,53.9546644602,MYO3768,BLD,Alexandra Princess of Wales Own Yorkshire Regiment (Green Howards) War Memorial,WAR MEMORIAL,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3768,1897
-1.1161604853,53.988425112900003,MYO377,MON,RAWCLIFFE,MOAT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO377,1898
-1.0921706759,53.963810072100003,MYO3771,MON,Roman Metal Working Area Sycamore Place,METAL WORKING SITE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3771,1899
-1.1161604853,53.988425112900003,MYO378,MON,"RAWCLIFFE, ditch",DITCH,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO378,1900
-1.1161604853,53.988425112900003,MYO379,MON,RAWCLIFFE,FIELD SYSTEM,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO379,1901
-1.1029793026,53.956704713299999,MYO3790,MON,Carriage Works stores and offices,CARRIAGE WORKS,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3790,1902
-1.1037963114,53.956163155200002,MYO3791,MON,Carriage Works smiths shop,CARRIAGE WORKS,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3791,1903
-1.1049507357,53.9552081577,MYO3792,MON,Carriage works mess room (demolished),CARRIAGE WORKS,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3792,1904
-1.0936704174,53.9561152777,MYO3795,BLD,Locomotive Erecting Shops,RAILWAY ENGINEERING WORKS,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3795,1905
-1.0955992807,53.960046172699997,MYO3797,MON,oil gas works,GAS WORKS,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3797,1906
-1.1576947042,53.9329976446,MYO38,MON,,FIELD BOUNDARY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO38,1907
-1.1102263268,53.959998605499997,MYO3800,MON,carriage and wagon works apprentice traning school (demolished),RAILWAY WAGON WORKS,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3800,1908
-1.1070070304,53.958388999,MYO3801,MON,timber drying shed for carriage works (demolished),DRYING HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3801,1909
-1.1067605923,53.955943104699998,MYO3802,MON,carriage works gas and electric shops (demolished),CARRIAGE WORKS,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3802,1910
-1.0994502952,53.961391418399998,MYO3803,MON,reinforced-concrete water tower (demolished),WATER TOWER,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3803,1911
-1.0967214333,53.958639342300003,MYO3804,BLD,traders  store for associated biscuit manufacturers,STOREHOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3804,1912
-1.1062536847,53.957258581300003,MYO3805,BLD,carriage works traverser (London & North Eastern–in being 1923-48),CARRIAGE WORKS,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3805,1913
-1.0993437971,53.960076902700003,MYO3806,BLD,concrete depot: moulding shed,SHED,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3806,1914
-1.094684227,53.954780237800001,MYO3807,BLD,holgate villa offices (c 1959 for british railways accountant on mounment MYO 3726 ),TRANSPORT OFFICE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3807,1915
-1.0900730537,53.957603804100003,MYO3808,MON,extensions to offices at old station (demolished),TRANSPORT OFFICE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3808,1916
-1.1050569824,53.9615218645,MYO3809,BLD,office building etc at entrance to leeman road workshop (1943),OFFICE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3809,1917
-1.1148682821,53.989052821599998,MYO381,MON,RAWCLIFFE MANOR,AISLED HALL HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO381,1918
-1.090933327,53.957362397899999,MYO3810,BLD,"Hudson house (offices for British Railways technical departments 1968, on sites of monument MYO3718, MYO3719 )",TRANSPORT OFFICE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3810,1919
-1.0917505049,53.956683684600002,MYO3811,BLD,George Stephenson house (offices on site of railway signalling workshop),TRANSPORT OFFICE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3811,1920
-1.095583623,53.958031722800001,MYO3812,BLD,signalling maintenance centre (constructed in 1984),MAINTENANCE WORKSHOP,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3812,1921
-1.0952089522,53.957410597900001,MYO3813,BLD,signalbox (1989 with later extension),SIGNAL BOX,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3813,1922
-1.114844173,53.989047888499996,MYO382,MON,RAWCLIFFE MANOR,AISLED HALL HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO382,1923
-1.0922359781,53.957009304099998,MYO3827,MON,Railway arches through City Wall (1839 and 1845-6),,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3827,1924
-1.0924313923,53.956774873100002,MYO3827,MON,Railway arches through City Wall (1839 and 1845-6),,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3827,1924
-1.1163655883,54.014761396200001,MYO383,MON,CORBAN,VILLAGE?,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO383,1925
-1.1108367032,54.009237985399999,MYO384,MON,"GLEBE FARM, ditched enclosure",DITCHED ENCLOSURE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO384,1926
-1.1082875786,53.965090802200002,MYO3845,MON,Leeman Road War Memorial,WAR MEMORIAL,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3845,1927
-1.1108386184,54.009148120699997,MYO385,MON,"GLEBE FARM, hut circle",HUT CIRCLE SETTLEMENT?,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO385,1928
-1.1103579249,54.010223119899997,MYO386,MON,"GLEBE FARM, field system",FIELD SYSTEM,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO386,1929
-1.1063328746,53.980712077600003,MYO3865,MON,York Civil Airfield 1935,CIVIL AIRPORT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3865,1930
-1.102557736,53.984425989,MYO3865,MON,York Civil Airfield 1935,CIVIL AIRPORT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3865,1930
-1.1054729561,53.980172990600003,MYO3865,MON,York Civil Airfield 1935,CIVIL AIRPORT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3865,1930
-1.1339737243,53.997273095700002,MYO387,MON,SKELTON,ENCLOSURE?,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO387,1931
-1.1009896719,53.996775437300002,MYO3876,MON,"Enclosed Settlement, Rawcliffe Moor","CIRCULAR ENCLOSURE; ENCLOSED HUT CIRCLE SETTLEMENT; SEGMENTED DITCH",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3876,1932
-1.1342404851,53.992073472100003,MYO3877,MON,Field near Hurns Bridge,"HUT CIRCLE SETTLEMENT; DITCH",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3877,1933
-1.1633304074,54.0080983211,MYO3879,MON,Field to the East of Overton Wood,PIT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3879,1934
-1.0513594012,54.0211869157,MYO388,MON,Towthorpe moat,MOAT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO388,1935
-1.1979195125,54.009464852500003,MYO3881,MON,"Redhouse Ings, Moor Monkton, N. Yorkshire",WATERCOURSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3881,1936
-1.0882482617,53.969344085899998,MYO3883,BLD,Bootham Crescent Football Ground,FOOTBALL GROUND,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3883,1937
-1.0810482698,53.968394376600003,MYO3888,MON,Clarence Street Gardens/ Haxby Road Roman Cemetery,CEMETERY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3888,1938
-1.0851068926,53.962629849499997,MYO3889,BLD,"WALL, in basement under former public toilets immediately south-west of Bootham Bar","WALL; LEGIONARY FORTRESS",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3889,1939
-1.0281606698,54.027652811300001,MYO389,MON,"TOWTHORPE COMMON, enclosure",ENCLOSURE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO389,1940
-1.1111002208,53.962334671800001,MYO3890,FS,"assemblage of Neolithic flint axes, one greenstone axe, and other flint objects (the ""York Hoard"")",,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3890,1941
-1.154240755,53.938096567300001,MYO39,MON,"Road, unknown date",ROAD,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO39,1942
-1.0642847793,54.023355419300003,MYO390,MON,Ridge and Furrow WHITELAND FIELD,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO390,1943
-1.0604491059,54.024224312599998,MYO391,MON,WHITELAND FIELD,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO391,1944
-1.0535404299,54.0259677397,MYO392,MON,TOWTHORPE Ridge and Furrow,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO392,1945
-1.0511896837,54.0286456133,MYO393,MON,OAKBUTTS FARM,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO393,1946
-1.1235909088,53.932658046699999,MYO3938,MON,Wind pump (circular brick structure),WIND PUMP,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3938,1947
-1.0580380006,54.029598242399999,MYO395,MON,Ridge and Furrow,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO395,1948
-1.0881817016,53.955752330599999,MYO3977,BLD,21-30 Priory Street,TERRACE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO3977,1949
-1.0776773404,54.025166588799998,MYO399,MON,LUND FIELD,FLOOR,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO399,1950
-1.0977684392,53.8937338856,MYO4,BLD,"Mill, Naburn",MILL,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4,1951
-1.1540811761,53.9384549683,MYO40,MON,Enclosure,ENCLOSURE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO40,1952
-1.0733000049,54.029806682699999,MYO400,MON,"HAXBY GRANGE, possible enclosure, unknown date",ENCLOSURE?,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO400,1953
-1.0882786847,53.963113702900003,MYO4002,BLD,Minster Inn 24 Marygate,PUBLIC HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4002,1954
-1.0649571819,54.027405236500002,MYO401,MON,ditch ?,DITCH,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO401,1955
-1.0751274402,54.016248902199997,MYO403,MON,Haxby Village,VILLAGE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO403,1956
-1.1169004566,53.934917731200002,MYO4035,BLD,"Wind pump tower, Moor Lane",WIND PUMP,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4035,1957
-1.1036156042,53.897822338200001,MYO404,MON,,FINDSPOT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO404,1958
-1.1062350581,53.940037169699998,MYO4041,BLD,Flooring of St Edward's old chapel,FLOOR,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4041,1959
-1.1185480733,53.911415044199998,MYO405,MON,TEMPLE HILLS,FINDSPOT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO405,1960
-1.0852223796,53.957444286,MYO4054,MON,"Roman culvert, North Street",,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4054,1961
-1.0799770444,53.9431840202,MYO4055,BLD,Walled garden,WALLED GARDEN,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4055,1962
-1.0796496909,53.955582951499999,MYO4056,MON,"Roman cemetery, York Castle",INHUMATION CEMETERY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4056,1963
-1.0785158491,53.955802559600002,MYO4057,MON,"Anglo-Scandinavian cemetery, York Castle",,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4057,1964
-1.0800138582,53.955853162099999,MYO4058,MON,York Castle,MOTTE AND BAILEY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4058,1965
-1.1009150692,53.903105151399998,MYO406,MON,ACASTER MARBIS,FINDSPOT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO406,1966
-1.0797366321,53.955813004600003,MYO4060,FS,"crouched burial, stone cist",CROUCHED INHUMATION,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4060,1967
-1.0835657002,53.953140585699998,MYO4065,BLD,Drinking Trough,TROUGH,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4065,1968
-1.0779025836,53.949795384,MYO4068,BLD,New Walk,WALK,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4068,1969
-1.1519345821,53.916598846600003,MYO407,MON,findspot,FINDSPOT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO407,1970
-1.1021716942,53.941662677700002,MYO4073,BLD,Boundary Stone,BOUNDARY STONE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4073,1971
-1.0991372464,53.949437592800003,MYO4074,BLD,"Gate and fence to Herdsmen's Cottage, Mount Vale",GATE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4074,1972
-1.0946593098,53.949180892599998,MYO4075,BLD,Flight of steps with railings and posts,STEPS,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4075,1973
-1.1005111143,53.942782232500001,MYO4077,BLD,"Water trough, Knavesmire",TROUGH,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4077,1974
-1.1527139214,53.915705538499999,MYO408,MON,,FINDSPOT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO408,1975
-1.1032307988,53.9157957185,MYO409,MON,BISHOPTHORPE,FINDSPOT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO409,1976
-1.0946082251,53.922984029799998,MYO4093,BLD,Church Lane War Memorial,WAR MEMORIAL,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4093,1977
-1.1539306847,53.938364029200002,MYO41,MON,Rectilinear enclosure,RECTANGULAR ENCLOSURE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO41,1978
-1.1032307988,53.9157957185,MYO410,MON,BISHOPTHORPE,FINDSPOT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO410,1979
-1.1190207225,53.888948195700003,MYO411,MON,same as MYO190?-SEAL,FINDSPOT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO411,1980
-1.1536796547,53.980875554599997,MYO412,MON,"UPPER POPPLETON, findspot",FINDSPOT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO412,1981
-1.1509429337,53.988477037,MYO4121,BLD,"War Memorial, Main Street, Nether Poppleton",WAR MEMORIAL,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4121,1982
-1.1490709464,53.975819579400003,MYO4122,BLD,Railway Station and signal box,"RAILWAY STATION; SIGNAL BOX",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4122,1983
-1.1525912465,53.979907640599997,MYO4124,BLD,K6 Telephone Box,TELEPHONE BOX,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4124,1984
-1.0374463785,54.039455137399997,MYO4126,BLD,K6 Telephone Box,TELEPHONE BOX,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4126,1985
-1.1476177336,53.979035126799999,MYO413,MON,UPPER POPPLETON,FINDSPOT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO413,1986
-1.1419776244,53.914375785499999,MYO4136,BLD,"School House Farm, Copmanthorpe",HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4136,1987
-1.1154494374,53.985993127900002,MYO414,MON,"14 RAWCLIFFE LANE, findspot",FINDSPOT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO414,1988
-1.18371326,53.923830664699999,MYO4141,BLD,"Tap Room, Askham Richard",PUMP,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4141,1989
-1.1474342824,53.988021810699998,MYO415,MON,"NETHER POPPLETON, findspot",FINDSPOT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO415,1990
-1.1956360285,53.955604358199999,MYO4154,BLD,"Red telephone box, Wetherby Road",TELEPHONE BOX,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4154,1991
-1.1161604853,53.988425112900003,MYO416,MON,"RAWCLIFFE, Iron Age",FINDSPOT?,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO416,1992
-1.0848827918,53.9619052607,MYO4164,MON,Theatre Royal folly/ gateway,FOLLY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4164,1993
-1.1301569458,53.953987583500002,MYO4165,MON,"Front Street Chapel, Acomb","NONCONFORMIST CHAPEL; WAREHOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4165,1994
-1.0898134986,53.957935020599997,MYO4167,MON,Friar's Garden,"GARDEN; NURSERY GARDEN",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4167,1995
-1.0907445673,53.957582976799998,MYO4168,MON,Dominican Friary,DOMINICAN FRIARY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4168,1996
-1.0912659706,53.9576190242,MYO4169,MON,Site of Royal House,PALACE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4169,1997
-1.114771548,53.989047353799997,MYO417,MON,RAWCLIFFE MANOR,FINDSPOT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO417,1998
-1.0918189724,53.956850323899999,MYO4170,MON,House of Correction,HOUSE OF CORRECTION,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4170,1999
-1.0859417679,53.95934795,MYO4171,MON,Possible site of Roman bridge across Ouse,BRIDGE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4171,2000
-1.091718467,53.958435890499999,MYO4172,RT,Roman Road RCHME Road 8,,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4172,2001
-1.090267117,53.957888541,MYO4173,MON,Roman Bath House Complex,BATH HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4173,2002
-1.0909788479,53.9680510337,MYO4175,MON,Ditch and pit,"DITCH; PIT",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4175,2003
-1.0906952335,53.956719787300003,MYO4176,MON,Medieval floors and associated structures,,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4176,2004
-1.1537555051,53.9727512308,MYO4177,MON,Poppleton Park and Ride,,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4177,2005
-1.1467042417,53.961749307200002,MYO4179,MON,Knapton Village,VILLAGE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4179,2006
-1.0776773404,54.025166588799998,MYO418,MON,LUND FIELD,FINDSPOT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO418,2007
-1.1971061686,53.956668889699998,MYO4181,MON,Rufforth Village,VILLAGE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4181,2008
-1.0885009935,53.959414471,MYO4182,MON,Compass,SCULPTURE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4182,2009
-1.1800495471,53.946812967,MYO4183,MON,Rufforth Grange Moated site,"GRANGE; MOAT",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4183,2010
-1.083330526,53.962290937799999,MYO4184,MON,Medieval cemetery,,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4184,2011
-1.0768673274,54.0169363734,MYO419,MON,54 THE VILLAGE HAXBY,FINDSPOT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO419,2012
-1.0953631132,53.966607250499997,MYO4192,MON,Tessellated Pavement and building,PAVEMENT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4192,2013
-1.0964551966,53.95201953,MYO4195,MON,Roman cemetery,CEMETERY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4195,2014
-1.0972316932,53.952282200900001,MYO4195,MON,Roman cemetery,CEMETERY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4195,2014
-1.0964290691,53.951362979199999,MYO4195,MON,Roman cemetery,CEMETERY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4195,2014
-1.0846311638,53.954012128400002,MYO4196,MON,Roman grave group,INHUMATION,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4196,2015
-1.0864818502,53.958500783700003,MYO4198,MON,All Saints Graveyard,CEMETERY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO4198,2016
